"country","year","sex","age","num_suicides","population","suicides_100k","key","gdp","gdp_per_capita","generation","region"
"Spain",2005,"male","55-74",663,3959581,16.74,"Spain2005",1157276458152,28092,"Silent","Europe & Central Asia"
"Spain",2005,"male","35-54",829,6325167,13.11,"Spain2005",1157276458152,28092,"Boomers","Europe & Central Asia"
"Spain",2005,"male","25-34",402,3844965,10.46,"Spain2005",1157276458152,28092,"Generation X","Europe & Central Asia"
"Spain",2005,"female","75+",166,2131394,7.79,"Spain2005",1157276458152,28092,"Silent","Europe & Central Asia"
"Spain",2005,"female","55-74",277,4405181,6.29,"Spain2005",1157276458152,28092,"Silent","Europe & Central Asia"
"Spain",2005,"male","15-24",164,2683966,6.11,"Spain2005",1157276458152,28092,"Millenials","Europe & Central Asia"
"Spain",2005,"female","35-54",228,6266642,3.64,"Spain2005",1157276458152,28092,"Boomers","Europe & Central Asia"
"Spain",2005,"female","25-34",117,3615897,3.24,"Spain2005",1157276458152,28092,"Generation X","Europe & Central Asia"
"Spain",2005,"female","15-24",38,2553272,1.49,"Spain2005",1157276458152,28092,"Millenials","Europe & Central Asia"
"Spain",2005,"male","5-14",4,2099387,0.19,"Spain2005",1157276458152,28092,"Millenials","Europe & Central Asia"
"Spain",2005,"female","5-14",3,1988979,0.15,"Spain2005",1157276458152,28092,"Millenials","Europe & Central Asia"
"Spain",2006,"male","75+",491,1374287,35.73,"Spain2006",1264551499185,30246,"Silent","Europe & Central Asia"
"Spain",2006,"male","55-74",676,4010241,16.86,"Spain2006",1264551499185,30246,"Silent","Europe & Central Asia"
"Spain",2006,"male","35-54",822,6515790,12.62,"Spain2006",1264551499185,30246,"Boomers","Europe & Central Asia"
"Spain",2006,"male","25-34",368,3903848,9.43,"Spain2006",1264551499185,30246,"Generation X","Europe & Central Asia"
"Spain",2006,"female","75+",144,2199499,6.55,"Spain2006",1264551499185,30246,"Silent","Europe & Central Asia"
"Spain",2006,"male","15-24",153,2635454,5.81,"Spain2006",1264551499185,30246,"Millenials","Europe & Central Asia"
"Spain",2006,"female","55-74",217,4450959,4.88,"Spain2006",1264551499185,30246,"Silent","Europe & Central Asia"
"Spain",2006,"female","35-54",245,6427029,3.81,"Spain2006",1264551499185,30246,"Boomers","Europe & Central Asia"
"Spain",2006,"female","25-34",87,3653351,2.38,"Spain2006",1264551499185,30246,"Generation X","Europe & Central Asia"
"Spain",2006,"female","15-24",39,2504340,1.56,"Spain2006",1264551499185,30246,"Millenials","Europe & Central Asia"
"Spain",2006,"female","5-14",3,2011294,0.15,"Spain2006",1264551499185,30246,"Millenials","Europe & Central Asia"
"Spain",2006,"male","5-14",2,2122756,0.09,"Spain2006",1264551499185,30246,"Millenials","Europe & Central Asia"
"Spain",2007,"male","75+",536,1424885,37.62,"Spain2007",1479341637011,34769,"Silent","Europe & Central Asia"
"Spain",2007,"male","55-74",633,4065846,15.57,"Spain2007",1479341637011,34769,"Silent","Europe & Central Asia"
"Spain",2007,"male","35-54",841,6733333,12.49,"Spain2007",1479341637011,34769,"Boomers","Europe & Central Asia"
"Spain",2007,"male","25-34",332,3962434,8.38,"Spain2007",1479341637011,34769,"Generation X","Europe & Central Asia"
"Spain",2007,"female","75+",146,2265062,6.45,"Spain2007",1479341637011,34769,"Silent","Europe & Central Asia"
"Spain",2007,"female","55-74",248,4502070,5.51,"Spain2007",1479341637011,34769,"Silent","Europe & Central Asia"
"Spain",2007,"male","15-24",114,2609810,4.37,"Spain2007",1479341637011,34769,"Millenials","Europe & Central Asia"
"Spain",2007,"female","35-54",275,6607654,4.16,"Spain2007",1479341637011,34769,"Boomers","Europe & Central Asia"
"Spain",2007,"female","25-34",97,3690155,2.63,"Spain2007",1479341637011,34769,"Generation X","Europe & Central Asia"
"Spain",2007,"female","15-24",30,2477304,1.21,"Spain2007",1479341637011,34769,"Millenials","Europe & Central Asia"
"Spain",2007,"male","5-14",7,2161485,0.32,"Spain2007",1479341637011,34769,"Generation Z","Europe & Central Asia"
"Spain",2007,"female","5-14",5,2047289,0.24,"Spain2007",1479341637011,34769,"Generation Z","Europe & Central Asia"
"Spain",2008,"male","75+",484,1470360,32.92,"Spain2008",1635015380108,37848,"Silent","Europe & Central Asia"
"Spain",2008,"male","55-74",701,4119213,17.02,"Spain2008",1635015380108,37848,"Silent","Europe & Central Asia"
"Spain",2008,"male","35-54",972,6933625,14.02,"Spain2008",1635015380108,37848,"Boomers","Europe & Central Asia"
"Spain",2008,"male","25-34",379,3966630,9.55,"Spain2008",1635015380108,37848,"Generation X","Europe & Central Asia"
"Spain",2008,"female","75+",154,2324904,6.62,"Spain2008",1635015380108,37848,"Silent","Europe & Central Asia"
"Spain",2008,"female","55-74",247,4552840,5.43,"Spain2008",1635015380108,37848,"Silent","Europe & Central Asia"
"Spain",2008,"male","15-24",138,2581615,5.35,"Spain2008",1635015380108,37848,"Millenials","Europe & Central Asia"
"Spain",2008,"female","35-54",261,6786588,3.85,"Spain2008",1635015380108,37848,"Boomers","Europe & Central Asia"
"Spain",2008,"female","25-34",87,3705581,2.35,"Spain2008",1635015380108,37848,"Generation X","Europe & Central Asia"
"Spain",2008,"female","15-24",30,2456366,1.22,"Spain2008",1635015380108,37848,"Millenials","Europe & Central Asia"
"Spain",2008,"female","5-14",2,2092458,0.1,"Spain2008",1635015380108,37848,"Generation Z","Europe & Central Asia"
"Spain",2008,"male","5-14",2,2209304,0.09,"Spain2008",1635015380108,37848,"Generation Z","Europe & Central Asia"
"Spain",2009,"male","75+",517,1514292,34.14,"Spain2009",1499099749931,34470,"Silent","Europe & Central Asia"
"Spain",2009,"male","55-74",714,4165673,17.14,"Spain2009",1499099749931,34470,"Silent","Europe & Central Asia"
"Spain",2009,"male","35-54",945,7078821,13.35,"Spain2009",1499099749931,34470,"Boomers","Europe & Central Asia"
"Spain",2009,"male","25-34",344,3882169,8.86,"Spain2009",1499099749931,34470,"Generation X","Europe & Central Asia"
"Spain",2009,"female","75+",149,2382502,6.25,"Spain2009",1499099749931,34470,"Silent","Europe & Central Asia"
"Spain",2009,"male","15-24",139,2527370,5.5,"Spain2009",1499099749931,34470,"Millenials","Europe & Central Asia"
"Spain",2009,"female","55-74",227,4595765,4.94,"Spain2009",1499099749931,34470,"Silent","Europe & Central Asia"
"Spain",2009,"female","35-54",274,6917215,3.96,"Spain2009",1499099749931,34470,"Boomers","Europe & Central Asia"
"Spain",2009,"female","25-34",80,3645416,2.19,"Spain2009",1499099749931,34470,"Generation X","Europe & Central Asia"
"Spain",2009,"female","15-24",32,2405171,1.33,"Spain2009",1499099749931,34470,"Millenials","Europe & Central Asia"
"Spain",2009,"male","5-14",7,2247483,0.31,"Spain2009",1499099749931,34470,"Generation Z","Europe & Central Asia"
"Spain",2009,"female","5-14",1,2128209,0.05,"Spain2009",1499099749931,34470,"Generation Z","Europe & Central Asia"
"Spain",2010,"male","75+",488,1554056,31.4,"Spain2010",1431616749640,32839,"Silent","Europe & Central Asia"
"Spain",2010,"male","55-74",635,4217377,15.06,"Spain2010",1431616749640,32839,"Silent","Europe & Central Asia"
"Spain",2010,"male","35-54",971,7176013,13.53,"Spain2010",1431616749640,32839,"Generation X","Europe & Central Asia"
"Spain",2010,"male","25-34",272,3734261,7.28,"Spain2010",1431616749640,32839,"Generation X","Europe & Central Asia"
"Spain",2010,"female","75+",120,2436769,4.92,"Spain2010",1431616749640,32839,"Silent","Europe & Central Asia"
"Spain",2010,"female","55-74",207,4648706,4.45,"Spain2010",1431616749640,32839,"Silent","Europe & Central Asia"
"Spain",2010,"male","15-24",99,2455458,4.03,"Spain2010",1431616749640,32839,"Millenials","Europe & Central Asia"
"Spain",2010,"female","35-54",281,7026589,4,"Spain2010",1431616749640,32839,"Generation X","Europe & Central Asia"
"Spain",2010,"female","25-34",59,3550860,1.66,"Spain2010",1431616749640,32839,"Generation X","Europe & Central Asia"
"Spain",2010,"female","15-24",23,2348349,0.98,"Spain2010",1431616749640,32839,"Millenials","Europe & Central Asia"
"Spain",2010,"male","5-14",3,2285012,0.13,"Spain2010",1431616749640,32839,"Generation Z","Europe & Central Asia"
"Spain",2010,"female","5-14",0,2161906,0,"Spain2010",1431616749640,32839,"Generation Z","Europe & Central Asia"
"Spain",2011,"male","75+",514,1587724,32.37,"Spain2011",1488067258325,34097,"Silent","Europe & Central Asia"
"Spain",2011,"male","55-74",603,4282522,14.08,"Spain2011",1488067258325,34097,"Boomers","Europe & Central Asia"
"Spain",2011,"male","35-54",942,7264343,12.97,"Spain2011",1488067258325,34097,"Generation X","Europe & Central Asia"
"Spain",2011,"male","25-34",282,3561829,7.92,"Spain2011",1488067258325,34097,"Millenials","Europe & Central Asia"
"Spain",2011,"female","75+",133,2482153,5.36,"Spain2011",1488067258325,34097,"Silent","Europe & Central Asia"
"Spain",2011,"female","55-74",230,4716571,4.88,"Spain2011",1488067258325,34097,"Boomers","Europe & Central Asia"
"Spain",2011,"female","35-54",290,7123072,4.07,"Spain2011",1488067258325,34097,"Generation X","Europe & Central Asia"
"Spain",2011,"male","15-24",93,2391304,3.89,"Spain2011",1488067258325,34097,"Millenials","Europe & Central Asia"
"Spain",2011,"female","25-34",70,3430347,2.04,"Spain2011",1488067258325,34097,"Millenials","Europe & Central Asia"
"Spain",2011,"female","15-24",21,2294452,0.92,"Spain2011",1488067258325,34097,"Millenials","Europe & Central Asia"
"Spain",2011,"female","5-14",1,2190917,0.05,"Spain2011",1488067258325,34097,"Generation Z","Europe & Central Asia"
"Spain",2011,"male","5-14",1,2317337,0.04,"Spain2011",1488067258325,34097,"Generation Z","Europe & Central Asia"
"Spain",2012,"male","75+",571,1655129,34.5,"Spain2012",1336018949806,30146,"Silent","Europe & Central Asia"
"Spain",2012,"male","55-74",695,4411118,15.76,"Spain2012",1336018949806,30146,"Boomers","Europe & Central Asia"
"Spain",2012,"male","35-54",1016,7529797,13.49,"Spain2012",1336018949806,30146,"Generation X","Europe & Central Asia"
"Spain",2012,"male","25-34",318,3431219,9.27,"Spain2012",1336018949806,30146,"Millenials","Europe & Central Asia"
"Spain",2012,"female","75+",143,2583804,5.53,"Spain2012",1336018949806,30146,"Silent","Europe & Central Asia"
"Spain",2012,"male","15-24",120,2380360,5.04,"Spain2012",1336018949806,30146,"Millenials","Europe & Central Asia"
"Spain",2012,"female","55-74",230,4772892,4.82,"Spain2012",1336018949806,30146,"Boomers","Europe & Central Asia"
"Spain",2012,"female","35-54",333,7311647,4.55,"Spain2012",1336018949806,30146,"Generation X","Europe & Central Asia"
"Spain",2012,"female","25-34",74,3332672,2.22,"Spain2012",1336018949806,30146,"Millenials","Europe & Central Asia"
"Spain",2012,"female","15-24",34,2275761,1.49,"Spain2012",1336018949806,30146,"Millenials","Europe & Central Asia"
"Spain",2012,"male","5-14",4,2384853,0.17,"Spain2012",1336018949806,30146,"Generation Z","Europe & Central Asia"
"Spain",2012,"female","5-14",1,2249607,0.04,"Spain2012",1336018949806,30146,"Generation Z","Europe & Central Asia"
"Spain",2013,"male","75+",530,1676659,31.61,"Spain2013",1361854206549,30792,"Silent","Europe & Central Asia"
"Spain",2013,"male","55-74",812,4513382,17.99,"Spain2013",1361854206549,30792,"Boomers","Europe & Central Asia"
"Spain",2013,"male","35-54",1174,7548690,15.55,"Spain2013",1361854206549,30792,"Generation X","Europe & Central Asia"
"Spain",2013,"male","25-34",260,3221833,8.07,"Spain2013",1361854206549,30792,"Millenials","Europe & Central Asia"
"Spain",2013,"female","75+",173,2610418,6.63,"Spain2013",1361854206549,30792,"Silent","Europe & Central Asia"
"Spain",2013,"female","55-74",287,4877060,5.88,"Spain2013",1361854206549,30792,"Boomers","Europe & Central Asia"
"Spain",2013,"male","15-24",131,2330807,5.62,"Spain2013",1361854206549,30792,"Millenials","Europe & Central Asia"
"Spain",2013,"female","35-54",373,7349605,5.08,"Spain2013",1361854206549,30792,"Generation X","Europe & Central Asia"
"Spain",2013,"female","25-34",79,3167837,2.49,"Spain2013",1361854206549,30792,"Millenials","Europe & Central Asia"
"Spain",2013,"female","15-24",45,2226350,2.02,"Spain2013",1361854206549,30792,"Millenials","Europe & Central Asia"
"Spain",2013,"male","5-14",6,2422042,0.25,"Spain2013",1361854206549,30792,"Generation Z","Europe & Central Asia"
"Spain",2013,"female","5-14",3,2282942,0.13,"Spain2013",1361854206549,30792,"Generation Z","Europe & Central Asia"
"Spain",2014,"male","75+",587,1677547,34.99,"Spain2014",1376910811041,31171,"Silent","Europe & Central Asia"
"Spain",2014,"male","55-74",759,4639848,16.36,"Spain2014",1376910811041,31171,"Boomers","Europe & Central Asia"
"Spain",2014,"male","35-54",1184,7552174,15.68,"Spain2014",1376910811041,31171,"Generation X","Europe & Central Asia"
"Spain",2014,"male","25-34",268,3040808,8.81,"Spain2014",1376910811041,31171,"Millenials","Europe & Central Asia"
"Spain",2014,"female","75+",157,2611618,6.01,"Spain2014",1376910811041,31171,"Silent","Europe & Central Asia"
"Spain",2014,"male","15-24",136,2297600,5.92,"Spain2014",1376910811041,31171,"Millenials","Europe & Central Asia"
"Spain",2014,"female","55-74",294,5008921,5.87,"Spain2014",1376910811041,31171,"Boomers","Europe & Central Asia"
"Spain",2014,"female","35-54",380,7373279,5.15,"Spain2014",1376910811041,31171,"Generation X","Europe & Central Asia"
"Spain",2014,"female","25-34",86,3012206,2.86,"Spain2014",1376910811041,31171,"Millenials","Europe & Central Asia"
"Spain",2014,"female","15-24",50,2191362,2.28,"Spain2014",1376910811041,31171,"Millenials","Europe & Central Asia"
"Spain",2014,"female","5-14",6,2312052,0.26,"Spain2014",1376910811041,31171,"Generation Z","Europe & Central Asia"
"Spain",2014,"male","5-14",4,2455356,0.16,"Spain2014",1376910811041,31171,"Generation Z","Europe & Central Asia"
"Spain",2015,"male","75+",573,1693221,33.84,"Spain2015",1197789902774,27108,"Silent","Europe & Central Asia"
"Spain",2015,"male","55-74",736,4750328,15.49,"Spain2015",1197789902774,27108,"Boomers","Europe & Central Asia"
"Spain",2015,"male","35-54",1015,7551081,13.44,"Spain2015",1197789902774,27108,"Generation X","Europe & Central Asia"
"Spain",2015,"male","25-34",241,2897590,8.32,"Spain2015",1197789902774,27108,"Millenials","Europe & Central Asia"
"Spain",2015,"female","75+",168,2624796,6.4,"Spain2015",1197789902774,27108,"Silent","Europe & Central Asia"
"Spain",2015,"female","55-74",281,5125562,5.48,"Spain2015",1197789902774,27108,"Boomers","Europe & Central Asia"
"Spain",2015,"female","35-54",360,7389698,4.87,"Spain2015",1197789902774,27108,"Generation X","Europe & Central Asia"
"Spain",2015,"male","15-24",109,2287320,4.77,"Spain2015",1197789902774,27108,"Millenials","Europe & Central Asia"
"Spain",2015,"female","25-34",66,2884411,2.29,"Spain2015",1197789902774,27108,"Millenials","Europe & Central Asia"
"Spain",2015,"female","15-24",47,2177807,2.16,"Spain2015",1197789902774,27108,"Millenials","Europe & Central Asia"
"Spain",2015,"male","5-14",7,2475209,0.28,"Spain2015",1197789902774,27108,"Generation Z","Europe & Central Asia"
"Spain",2015,"female","5-14",1,2329505,0.04,"Spain2015",1197789902774,27108,"Generation Z","Europe & Central Asia"
"Sweden",2002,"male","75+",112,306832,36.5,"Sweden2002",263926220333,31175,"Silent","Europe & Central Asia"
"Sweden",2002,"male","55-74",252,899721,28.01,"Sweden2002",263926220333,31175,"Silent","Europe & Central Asia"
"Sweden",2002,"male","35-54",315,1242971,25.34,"Sweden2002",263926220333,31175,"Boomers","Europe & Central Asia"
"Sweden",2002,"male","25-34",101,605900,16.67,"Sweden2002",263926220333,31175,"Generation X","Europe & Central Asia"
"Sweden",2002,"male","15-24",78,533111,14.63,"Sweden2002",263926220333,31175,"Millenials","Europe & Central Asia"
"Sweden",2002,"female","55-74",102,939023,10.86,"Sweden2002",263926220333,31175,"Silent","Europe & Central Asia"
"Sweden",2002,"female","75+",49,486242,10.08,"Sweden2002",263926220333,31175,"Silent","Europe & Central Asia"
"Sweden",2002,"female","35-54",105,1201907,8.74,"Sweden2002",263926220333,31175,"Boomers","Europe & Central Asia"
"Sweden",2002,"female","25-34",36,584302,6.16,"Sweden2002",263926220333,31175,"Generation X","Europe & Central Asia"
"Sweden",2002,"female","15-24",23,508851,4.52,"Sweden2002",263926220333,31175,"Millenials","Europe & Central Asia"
"Sweden",2002,"male","5-14",4,593329,0.67,"Sweden2002",263926220333,31175,"Millenials","Europe & Central Asia"
"Sweden",2002,"female","5-14",3,563639,0.53,"Sweden2002",263926220333,31175,"Millenials","Europe & Central Asia"
"Sweden",2003,"male","75+",105,307923,34.1,"Sweden2003",331108912605,38997,"Silent","Europe & Central Asia"
"Sweden",2003,"male","55-74",225,922446,24.39,"Sweden2003",331108912605,38997,"Silent","Europe & Central Asia"
"Sweden",2003,"male","35-54",300,1242898,24.14,"Sweden2003",331108912605,38997,"Boomers","Europe & Central Asia"
"Sweden",2003,"male","25-34",85,596698,14.25,"Sweden2003",331108912605,38997,"Generation X","Europe & Central Asia"
"Sweden",2003,"male","15-24",60,543102,11.05,"Sweden2003",331108912605,38997,"Millenials","Europe & Central Asia"
"Sweden",2003,"female","75+",50,486063,10.29,"Sweden2003",331108912605,38997,"Silent","Europe & Central Asia"
"Sweden",2003,"female","25-34",58,576009,10.07,"Sweden2003",331108912605,38997,"Generation X","Europe & Central Asia"
"Sweden",2003,"female","55-74",92,957995,9.6,"Sweden2003",331108912605,38997,"Silent","Europe & Central Asia"
"Sweden",2003,"female","35-54",99,1201468,8.24,"Sweden2003",331108912605,38997,"Boomers","Europe & Central Asia"
"Sweden",2003,"female","15-24",35,518172,6.75,"Sweden2003",331108912605,38997,"Millenials","Europe & Central Asia"
